,host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price
4269,f,strict_14_with_grace_period,t,1475,South of Market,94103.0,37.77755273306497,-122.41476772666573,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,120.0
4270,f,moderate,t,1,Inner Richmond,94121.0,37.78538751747799,-122.47739448984743,Condominium,Entire home/apt,6,2.0,3.0,5.0,Real Bed,3,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,330.0
4271,t,moderate,f,3,Bernal Heights,94110.0,37.73931982845486,-122.41536911388243,Guest suite,Private room,4,1.0,1.0,2.0,Real Bed,3,14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,96.0
4272,t,moderate,t,2,West of Twin Peaks,94127.0,37.744061511849935,-122.45918032993877,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,2,44,98.0,10.0,10.0,10.0,10.0,9.0,9.0,100.0
4273,t,strict_14_with_grace_period,f,2,South of Market,94103.0,37.77593664693244,-122.41407135159255,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4,42,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4274,t,moderate,t,1,Castro/Upper Market,94117.0,37.7667531864487,-122.44065268773092,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,4,31,98.0,10.0,10.0,10.0,10.0,10.0,9.0,195.0
4275,t,moderate,t,1,Bayview,94124.0,37.729218786893505,-122.3931222654076,Guest suite,Entire home/apt,4,1.0,1.0,3.0,Real Bed,3,26,98.0,10.0,10.0,10.0,10.0,9.0,10.0,127.0
4276,f,strict_14_with_grace_period,t,1475,South of Market,94103.0,37.77758525494102,-122.41483626612178,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,1,60.0,6.0,8.0,6.0,4.0,2.0,2.0,120.0
4277,t,strict_14_with_grace_period,f,5,Mission,94110.0,37.75054084412653,-122.40906716111607,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,5,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
4278,f,strict_14_with_grace_period,t,1475,South of Market,94103.0,37.777940003475685,-122.41329532440494,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,6.0,10.0,120.0
4280,f,flexible,f,3,Visitacion Valley,94134.0,37.72270923128272,-122.40441630662498,House,Private room,4,1.0,1.0,2.0,Real Bed,1,88,92.0,10.0,9.0,10.0,10.0,9.0,9.0,80.0
4281,f,strict_14_with_grace_period,f,4,Glen Park,94112.0,37.73368966938035,-122.4345196276282,House,Private room,4,1.0,1.0,2.0,Real Bed,4,48,93.0,10.0,9.0,10.0,10.0,10.0,10.0,80.0
4282,t,moderate,f,5,Lakeshore,94132.0,37.73403729411459,-122.4748357709233,House,Entire home/apt,15,4.5,4.0,8.0,Real Bed,3,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,260.0
4283,t,moderate,t,2,South of Market,94107.0,37.78159012001945,-122.39678012952619,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,5,40,99.0,10.0,10.0,10.0,10.0,9.0,9.0,80.0
4284,f,strict_14_with_grace_period,f,1,Excelsior,94112.0,37.71745429725184,-122.43378234408316,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,30,17,96.0,10.0,10.0,10.0,10.0,9.0,10.0,200.0
4285,f,moderate,f,12,Mission,94103.0,37.76675367277753,-122.4190941806297,Condominium,Entire home/apt,2,1.0,2.0,2.0,Real Bed,30,3,93.0,9.0,10.0,9.0,9.0,9.0,9.0,131.0
4286,f,strict_14_with_grace_period,f,5,Parkside,94116.0,37.744756263853056,-122.48127224195031,House,Shared room,2,1.0,1.0,4.0,Real Bed,30,1,100.0,10.0,8.0,10.0,10.0,8.0,10.0,28.0
4287,t,strict_14_with_grace_period,f,4,Glen Park,94131.0,37.73685997368465,-122.42948196732071,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,2,18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,79.0
4288,t,strict_14_with_grace_period,t,3,Noe Valley,94114.0,37.74855624224188,-122.4386617642143,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,1,37,94.0,9.0,9.0,10.0,10.0,10.0,9.0,299.0
4289,f,flexible,f,1,Bernal Heights,94110.0,37.743459623135436,-122.42350975284113,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4290,t,moderate,f,2,Presidio Heights,94118.0,37.78298971809433,-122.44989588912227,Apartment,Entire home/apt,9,1.0,3.0,5.0,Real Bed,3,30,96.0,10.0,10.0,10.0,10.0,10.0,9.0,199.0
4291,f,flexible,f,47,Bernal Heights,94110.0,37.737672871029524,-122.41143617082929,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,104.0
4292,f,strict_14_with_grace_period,f,3,Pacific Heights,94115.0,37.789985296687995,-122.43073833222641,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,58,98.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0
4293,t,super_strict_30,f,82,Downtown/Civic Center,94102.0,37.78877154082989,-122.410602390051,Serviced apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,1,10,100.0,10.0,10.0,10.0,10.0,10.0,9.0,239.0
4294,t,moderate,f,1,Potrero Hill,94107.0,37.757255539084966,-122.39824170341072,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,2,68,99.0,10.0,10.0,10.0,10.0,10.0,10.0,176.0
4295,f,strict_14_with_grace_period,f,1,Glen Park,94131.0,37.73640434399381,-122.42822643427715,Townhouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,3,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0
4296,f,strict_14_with_grace_period,f,1,Mission,94110.0,37.75779642858573,-122.40895828789219,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,30,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0
4297,f,moderate,f,1,Castro/Upper Market,94114.0,37.767871512372324,-122.42711782465523,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,31,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,295.0
4298,t,strict_14_with_grace_period,t,2,South of Market,94107.0,37.781822724150665,-122.39799970404052,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,5,41,99.0,10.0,10.0,10.0,10.0,9.0,10.0,87.0
4299,f,flexible,t,1,Western Addition,94115.0,37.77753306608837,-122.4344396205931,House,Private room,2,3.5,1.0,1.0,Real Bed,1,72,85.0,9.0,8.0,9.0,9.0,10.0,9.0,92.0
4302,f,flexible,t,3,Pacific Heights,94115.0,37.78930193918124,-122.43207699333745,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,140.0
4303,f,strict_14_with_grace_period,t,1475,Western Addition,94102.0,37.77089500921721,-122.42744170999669,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,157.0
4304,f,strict_14_with_grace_period,t,1475,Mission,94110.0,37.76245235961365,-122.41883645909704,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
4305,f,strict_14_with_grace_period,t,1475,Mission,94110.0,37.76388474784864,-122.41666532914438,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4306,f,strict_14_with_grace_period,t,1475,Mission,94110.0,37.76306570738177,-122.41794389364412,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4307,f,strict_14_with_grace_period,t,1475,Mission,94110.0,37.7637829345681,-122.41658633604182,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4308,f,strict_14_with_grace_period,t,1475,Western Addition,94102.0,37.77038457017171,-122.42771105256969,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4309,f,strict_14_with_grace_period,t,1475,Mission,94110.0,37.76280355490403,-122.416964783658,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
4310,t,strict_14_with_grace_period,f,12,Castro/Upper Market,94114.0,37.75902834845062,-122.43725547577124,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,30,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,65.0
4311,f,strict_14_with_grace_period,f,1,Outer Sunset,94122.0,37.75668490791319,-122.49423988591064,House,Private room,2,1.0,1.0,1.0,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4312,f,strict_14_with_grace_period,t,2,Haight Ashbury,94117.0,37.77128501347529,-122.44362743401173,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
4313,f,strict_14_with_grace_period,t,1475,Western Addition,94102.0,37.770923835330095,-122.42758514838812,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,2,100.0,10.0,10.0,10.0,10.0,10.0,8.0,157.0
4314,t,strict_14_with_grace_period,t,1,Inner Sunset,94122.0,37.7546939741764,-122.46500112737631,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,22,95.0,10.0,10.0,10.0,10.0,10.0,9.0,99.0
4315,t,moderate,t,6,Outer Sunset,94122.0,37.76346470892278,-122.47932344988529,House,Private room,2,1.0,1.0,1.0,Real Bed,1,84,96.0,10.0,10.0,10.0,10.0,10.0,9.0,80.0
4316,f,strict_14_with_grace_period,t,3,Nob Hill,94109.0,37.79548358291514,-122.41847724378486,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,30,3,100.0,9.0,8.0,9.0,10.0,10.0,10.0,100.0
4317,f,strict_14_with_grace_period,t,1,Nob Hill,94109.0,37.792794685998174,-122.41537342228048,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
4318,t,flexible,t,1,Twin Peaks,94131.0,37.75395191966377,-122.45343941063221,House,Private room,2,1.0,1.0,1.0,Real Bed,1,42,96.0,10.0,10.0,10.0,10.0,9.0,10.0,65.0
4319,f,moderate,t,2,Haight Ashbury,94117.0,37.765590794886336,-122.44489344926863,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,31,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,165.0
4320,f,flexible,f,8,Nob Hill,94109.0,37.78921575434283,-122.41973762748245,House,Private room,1,6.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0
4321,f,flexible,f,8,Nob Hill,94109.0,37.789452834661326,-122.41922831321246,House,Private room,1,6.0,1.0,1.0,Real Bed,30,1,60.0,4.0,4.0,6.0,4.0,8.0,8.0,54.0
4322,t,strict_14_with_grace_period,t,2,Castro/Upper Market,94114.0,37.76566501374783,-122.43673267724395,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,3,24,100.0,10.0,10.0,10.0,10.0,10.0,9.0,468.0
4323,t,strict_14_with_grace_period,f,1,Castro/Upper Market,94114.0,37.76344665126469,-122.44073726256737,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,2,92,99.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0
4324,f,flexible,f,1,Marina,94123.0,37.802775177110206,-122.43948547276013,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0
4325,f,flexible,f,63,South of Market,94103.0,37.772169870563815,-122.41656360431952,House,Shared room,1,4.0,1.0,1.0,Real Bed,180,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0
4326,f,flexible,t,1,Western Addition,94109.0,37.78798021591353,-122.4259063684439,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,120,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0
4327,f,strict_14_with_grace_period,f,2,Outer Richmond,94121.0,37.77922521779556,-122.50186684362455,House,Entire home/apt,4,2.0,2.0,3.0,Real Bed,30,5,95.0,10.0,9.0,10.0,10.0,10.0,10.0,150.0
4328,f,moderate,t,2,Bernal Heights,94110.0,37.747410680950665,-122.41261810100845,House,Private room,2,1.0,1.0,1.0,Real Bed,5,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0
4329,t,moderate,f,1,Mission,94110.0,37.75153591997784,-122.41732124074615,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1,38,95.0,10.0,9.0,10.0,10.0,10.0,9.0,143.0
4330,t,flexible,f,1,Potrero Hill,94107.0,37.75743083499334,-122.38946800428484,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,2,22,96.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0
4331,f,flexible,t,1,Bayview,94124.0,37.732970320455216,-122.3963089970768,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,2,24,94.0,10.0,10.0,10.0,9.0,8.0,9.0,110.0
4332,t,moderate,f,4,Castro/Upper Market,94114.0,37.76142359392357,-122.42892750760497,Condominium,Private room,1,1.5,1.0,1.0,Real Bed,2,76,97.0,10.0,10.0,10.0,10.0,10.0,9.0,100.0
4333,f,flexible,t,2,Downtown/Civic Center,94109.0,37.78939889594965,-122.41344741096027,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,1,100.0,10.0,10.0,6.0,10.0,10.0,6.0,795.0
4334,f,strict_14_with_grace_period,f,1,Marina,94123.0,37.800311911761305,-122.43141511583583,Serviced apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,30,3,93.0,10.0,10.0,10.0,9.0,10.0,9.0,265.0
4335,f,strict_14_with_grace_period,f,1,Western Addition,94102.0,37.769649856800925,-122.42759234481869,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,180,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4336,t,flexible,f,5,Excelsior,94112.0,37.716332506184095,-122.43186548019658,Townhouse,Shared room,2,2.0,1.0,1.0,Real Bed,1,49,95.0,10.0,9.0,10.0,10.0,9.0,9.0,70.0
4337,f,flexible,f,63,South of Market,94103.0,37.77240838887277,-122.41788385382868,House,Shared room,1,6.0,1.0,1.0,Real Bed,180,1,40.0,2.0,2.0,6.0,4.0,10.0,2.0,40.0
4338,f,flexible,t,63,South of Market,94103.0,37.77358547270683,-122.4167120810772,House,Shared room,1,5.0,1.0,1.0,Real Bed,180,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0
4339,f,flexible,f,63,South of Market,94103.0,37.77380292757019,-122.41652883079232,House,Shared room,1,5.0,1.0,1.0,Real Bed,90,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0
4340,f,flexible,f,1,West of Twin Peaks,94127.0,37.73997525588601,-122.46960334958362,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,1,20,93.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
4341,t,flexible,t,5,Visitacion Valley,94112.0,37.715481400619424,-122.43070070330185,Townhouse,Private room,2,3.0,1.0,1.0,Real Bed,1,44,99.0,10.0,10.0,10.0,10.0,9.0,10.0,58.0
4343,t,moderate,t,1,Bernal Heights,94110.0,37.746883192831454,-122.40864411099459,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,2,133,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4344,t,moderate,f,1,Noe Valley,94131.0,37.74496563279512,-122.43287111231301,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,30,6,97.0,9.0,10.0,10.0,10.0,10.0,10.0,140.0
4345,t,moderate,t,1,Crocker Amazon,94112.0,37.71579986911016,-122.44006462203815,House,Private room,2,1.0,1.0,1.0,Real Bed,2,42,98.0,10.0,10.0,10.0,10.0,9.0,10.0,119.0
4346,f,flexible,f,19,Mission,94103.0,37.769407471967966,-122.4255806956294,Apartment,Shared room,2,5.0,1.0,2.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,44.0
4347,f,flexible,t,19,Mission,94103.0,37.769445272565015,-122.42497295707928,Apartment,Shared room,2,5.0,1.0,2.0,Real Bed,60,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,44.0
4348,f,strict_14_with_grace_period,t,1475,South of Market,94103.0,37.779036551619406,-122.41318689548616,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,1,98.0,10.0,10.0,10.0,10.0,8.0,8.0,120.0
4349,f,strict_14_with_grace_period,t,1475,South of Market,94103.0,37.77754169210312,-122.41328835587368,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
4350,f,strict_14_with_grace_period,t,1475,South of Market,94103.0,37.778073762619044,-122.4148980141892,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
4351,f,strict_14_with_grace_period,t,1475,South of Market,94103.0,37.77809766181571,-122.41393527817176,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,1,100.0,10.0,8.0,10.0,10.0,8.0,10.0,120.0
4352,f,strict_14_with_grace_period,t,1475,South of Market,94103.0,37.777869017473904,-122.41496656853892,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
4353,f,strict_14_with_grace_period,t,1475,South of Market,94103.0,37.778649653315355,-122.41319153154195,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
4354,t,strict_14_with_grace_period,f,3,Visitacion Valley,94134.0,37.71833678212101,-122.40353032123352,House,Private room,2,1.0,1.0,1.0,Real Bed,2,26,98.0,10.0,10.0,10.0,10.0,9.0,10.0,125.0
4355,f,moderate,t,1,Bernal Heights,94110.0,37.747191073912475,-122.4056063038921,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,2,11,96.0,10.0,10.0,10.0,10.0,9.0,10.0,320.0
4356,f,strict_14_with_grace_period,t,1475,Downtown/Civic Center,94109.0,37.78826007673163,-122.42165961233708,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,157.0
4357,f,flexible,t,1,North Beach,94133.0,37.80255447482673,-122.40770743012224,Condominium,Private room,1,2.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0
4358,f,strict_14_with_grace_period,t,1475,Mission,94110.0,37.762791100337026,-122.41666346057416,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,144.0
4359,f,strict_14_with_grace_period,t,1475,Mission,94110.0,37.764195938626706,-122.41855190660424,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,1,100.0,8.0,10.0,10.0,10.0,10.0,8.0,140.0
4360,f,strict_14_with_grace_period,t,1475,Mission,94110.0,37.76292706090435,-122.41707558486635,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,30,2,100.0,10.0,10.0,10.0,10.0,8.0,9.0,194.0
4361,f,strict_14_with_grace_period,t,1475,Mission,94110.0,37.764460638504076,-122.41741291879808,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,144.0
4362,t,flexible,t,1,Twin Peaks,94131.0,37.74749488414381,-122.45038529112308,House,Private room,2,1.0,1.0,1.0,Real Bed,2,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0
4363,f,moderate,f,3,Potrero Hill,94107.0,37.75931044392333,-122.39670464425524,House,Private room,6,1.5,3.0,3.0,Real Bed,1,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0
4364,f,moderate,f,1,Potrero Hill,94107.0,37.76182115795381,-122.39185168828371,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,30,6,97.0,10.0,9.0,9.0,9.0,9.0,9.0,154.0
4365,t,moderate,f,1,Western Addition,94115.0,37.77897015629828,-122.44535420662712,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,5,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
4366,t,moderate,t,2,Castro/Upper Market,94114.0,37.76455069688606,-122.4291782675124,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1,19,97.0,10.0,9.0,10.0,10.0,10.0,10.0,349.0
4367,f,flexible,f,1,Nob Hill,94108.0,37.794554810980294,-122.41355041552386,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
4368,f,flexible,f,1,Pacific Heights,94109.0,37.79531620469636,-122.42799366064058,Condominium,Entire home/apt,2,2.0,2.0,2.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0
4369,t,strict_14_with_grace_period,f,1,Glen Park,94131.0,37.734520365422796,-122.43307405563463,House,Private room,2,1.0,1.0,1.0,Real Bed,1,52,98.0,10.0,10.0,10.0,10.0,10.0,10.0,109.0
4370,t,strict_14_with_grace_period,t,1,West of Twin Peaks,94127.0,37.74486291360726,-122.45682928822036,House,Entire home/apt,5,1.5,3.0,3.0,Real Bed,1,97,100.0,10.0,10.0,10.0,10.0,10.0,10.0,360.0
4371,f,strict_14_with_grace_period,t,1,Parkside,94116.0,37.74083645781261,-122.50142167894306,Guest suite,Entire home/apt,12,2.0,3.0,6.0,Real Bed,2,61,97.0,10.0,10.0,10.0,10.0,9.0,9.0,298.0
4372,t,strict_14_with_grace_period,f,1,Inner Sunset,94117.0,37.761812848891566,-122.45347603293831,House,Entire home/apt,9,3.5,4.0,7.0,Real Bed,5,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1495.0
4373,f,strict_14_with_grace_period,t,2,Bernal Heights,94110.0,37.736100888921186,-122.42248237914049,Guest suite,Private room,4,1.0,1.0,1.0,Real Bed,1,28,86.0,9.0,9.0,9.0,10.0,9.0,9.0,120.0
4374,f,strict_14_with_grace_period,t,1,North Beach,94111.0,37.802928572838134,-122.4057644763885,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,30,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,151.0
4375,f,strict_14_with_grace_period,t,1475,Mission,94110.0,37.76269272907012,-122.41660997543532,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,144.0
4376,t,strict_14_with_grace_period,t,2,Downtown/Civic Center,94109.0,37.78914274127112,-122.41508809441582,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,90,98.0,10.0,10.0,10.0,10.0,10.0,9.0,270.0
4377,t,flexible,f,1,Mission,94110.0,37.75356841833243,-122.42076481391956,House,Private room,2,1.0,1.0,1.0,Real Bed,1,152,99.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
4378,f,moderate,f,2,Mission,94110.0,37.755031678869074,-122.40675883009577,Townhouse,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,10,92.0,9.0,10.0,10.0,10.0,10.0,9.0,300.0
4379,f,strict_14_with_grace_period,f,5,Bayview,94124.0,37.729185527265116,-122.38425728999395,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,3,36,97.0,10.0,10.0,10.0,10.0,9.0,10.0,69.0
4380,f,moderate,f,1,Mission,94110.0,37.75961553932828,-122.42515334138571,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,2,39,95.0,10.0,10.0,10.0,10.0,10.0,9.0,90.0
4381,f,moderate,f,1,Western Addition,94117.0,37.77696275727062,-122.44430738512764,Apartment,Entire home/apt,6,1.5,2.0,3.0,Real Bed,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,190.0
4382,t,super_strict_30,f,82,Downtown/Civic Center,94102.0,37.78745857323418,-122.4093007469392,Condominium,Entire home/apt,4,1.0,0.0,2.0,Real Bed,1,3,93.0,10.0,10.0,9.0,10.0,10.0,9.0,265.0
4383,t,super_strict_30,f,82,Downtown/Civic Center,94102.0,37.78825187570854,-122.41100651004662,Serviced apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,1,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,179.0
4384,t,super_strict_30,f,82,Downtown/Civic Center,94102.0,37.787283316443045,-122.4097383958956,Serviced apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,1,8,93.0,9.0,10.0,10.0,9.0,10.0,9.0,249.0
4385,f,strict_14_with_grace_period,t,86,Downtown/Civic Center,94109.0,37.784841432762775,-122.41428251637208,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,77.0
4386,f,moderate,t,4,Visitacion Valley,94134.0,37.713891188868544,-122.40813039117077,Guest suite,Entire home/apt,3,1.0,2.0,3.0,Real Bed,1,142,93.0,10.0,10.0,10.0,10.0,9.0,9.0,125.0
4387,t,strict_14_with_grace_period,f,5,Financial District,94105.0,37.79117859081353,-122.39500020805352,Serviced apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,180,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
4388,f,moderate,t,4,Visitacion Valley,94134.0,37.714524789685896,-122.40657950733585,Guest suite,Entire home/apt,3,1.0,1.0,2.0,Real Bed,1,127,93.0,10.0,10.0,10.0,10.0,9.0,9.0,85.0
4389,f,strict_14_with_grace_period,t,1,Nob Hill,94133.0,37.79645183909518,-122.41207898745569,Apartment,Entire home/apt,5,1.5,2.0,3.0,Real Bed,30,32,83.0,9.0,8.0,10.0,10.0,10.0,9.0,185.0
4390,t,moderate,t,1,Castro/Upper Market,94114.0,37.76100958445785,-122.44350061483429,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,30,9,98.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0
4391,f,moderate,t,1,Western Addition,94109.0,37.78389095224581,-122.42603263214907,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,30,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,102.0
4392,f,moderate,t,9,Bayview,94124.0,37.738204436332566,-122.39364015836313,House,Private room,2,2.0,1.0,1.0,Real Bed,30,4,75.0,9.0,8.0,9.0,10.0,8.0,8.0,69.0
4393,t,moderate,f,1,Haight Ashbury,94117.0,37.77329951983024,-122.44741141491518,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,2,14,100.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0
4394,f,strict_14_with_grace_period,t,3,South of Market,94103.0,37.774363734740746,-122.4063525335348,Condominium,Entire home/apt,8,2.0,3.0,3.0,Real Bed,2,17,85.0,9.0,9.0,10.0,9.0,7.0,8.0,695.0
